URL,Book,Text,hdr1,hdr2,tildeinfo,note,lines,metadata,data,region,stoich,sinistr,subregion,date,other_info_0,other_info_1,other_info_2,clean_text_conservative,clean_text_interpretive
/text/168424?location=941&patt=&bookid=185&offset=577&count=7&bookid=185&location=941,IGBulg I²,394,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 394,NA,NA,5,"1



5","[ὁ δεῖνα τοῦ δεῖνα] ε̣ἶ̣π̣ε̣ν̣· ἐπειδὴ̣ [ὁ δεῖνα τοῦ δεῖνα — — —]
[— — — — — δι]α̣τηρῶν τὰς ἐκ προ[γόνων — — — — — — —]
[— — — παρέσχ]ηκεν ἐν καιροῖς ἀ̣ναν̣[καίοις — — — — — —]
[— — — — — — — — — —]άμενος τ[— — — — — — — — — —]
[— — — — — — — — — — — — — — — — — — — — — — — —]",Apollonia (Sozopol),NA,NA,3rd c. BC?,3rd c. BC?,SEG 3.556,NA,NA, εἶπεν ἐπειδὴ ατηρῶν τὰς ἐκ προ ηκεν ἐν καιροῖς ἀναν άμενος τ,ὁ δεῖνα τοῦ δεῖνα εἶπεν ἐπειδὴ ὁ δεῖνα τοῦ δεῖνα διατηρῶν τὰς ἐκ προγόνων παρέσχηκεν ἐν καιροῖς ἀνανκαίοις άμενος τ
/text/168425?location=941&patt=&bookid=185&offset=577&count=7&bookid=185&location=941,IGBulg I²,395,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 395,NA,NA,3,"below wreaths.1

","ὁ δῆμος Νυμφόδωρον Νυμφο-
δώρου εὐεργέτην ἑαυτοῦ γε-
γονότα.",Apollonia (Sozopol),NA,NA,3rd/2nd c. BC,3rd/2nd c. BC,NA,NA,NA,ὁ δῆμος Νυμφόδωρον Νυμφοδώρου εὐεργέτην ἑαυτοῦ γεγονότα,ὁ δῆμος Νυμφόδωρον Νυμφοδώρου εὐεργέτην ἑαυτοῦ γεγονότα
/text/168426?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,395(2),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 395(2),NA,NA,2,"below gable.1
below altar.2","ὁ δῆμος.
Ἀθήναιος Νεάνθου.",Apollonia (Sozopol),NA,NA,3rd c. BC,3rd c. BC,NA,NA,NA,ὁ δῆμος Ἀθήναιος Νεάνθου,ὁ δῆμος Ἀθήναιος Νεάνθου
/text/168427?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,395(3),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 395(3),NA,NA,2,"below relief.1
","ὁ δῆμ̣ο̣ς̣
[— — — — —]",Apollonia (Sozopol),NA,NA,3rd c. BC,3rd c. BC,cf. IGBulg V 5138(2),NA,NA,ὁ δῆμος,ὁ δῆμος
/text/168428?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,395(4),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 395(4),NA,NA,5,"above wreaths.1
below wreaths.2


5","ὁ δῆμος, χαῖρε.
Λικίνιος Λουκίου.
Λούκιος Λουκίου.
Ἀθηναῒς Γύκωνος {²⁶Γλύκωνος}²⁶,
γυνὴ δὲ Λουκίου.",Apollonia (Sozopol),NA,NA,late 1st c. BC,late 1st c. BC,SEG 24.897,NA,NA,ὁ δῆμος χαῖρε Λικίνιος Λουκίου Λούκιος Λουκίου Ἀθηναῒς Γύκωνος γυνὴ δὲ Λουκίου,ὁ δῆμος χαῖρε Λικίνιος Λουκίου Λούκιος Λουκίου Ἀθηναῒς Γλύκωνος γυνὴ δὲ Λουκίου
/text/168429?location=941&patt=&bookid=185&offset=587&count=8&bookid=185&location=941,IGBulg I²,396,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 396,NA,NA,11,"1



5




10
","[ἀγαθῇ τύχῃ].
[Αὐτοκράτορα Καίσαρα]
[Λ(ούκιον) Σεπτίμιον Σευῆρον]
[Περτίνακα Σεβαστὸν Ἀραβι]-
[κὸν Ἀδιαβηνικὸν ἀρχιερέα]
[μ]έγιστον, δημαρ[χι]-
κῆς ἐξουσίας τὸ γ, αὐτοκρά-
τορα τὸ ζ, ὕπατον τὸ β, ἀνθύ-
πατον, ἡ βουλὴ καὶ ὁ δῆ-
μος ὁ Ἀπολλωνιατῶν
τῶν ἐν Πόντῳ.",Apollonia (Sozopol),NA,NA,194 AD,194 AD,SEG 3.555,NA,NA, έγιστον δημαρκῆς ἐξουσίας τὸ γ αὐτοκράτορα τὸ ζ ὕπατον τὸ β ἀνθύπατον ἡ βουλὴ καὶ ὁ δῆμος ὁ Ἀπολλωνιατῶν τῶν ἐν Πόντῳ,ἀγαθῇ τύχῃ Αὐτοκράτορα Καίσαρα Λούκιον Σεπτίμιον Σευῆρον Περτίνακα Σεβαστὸν Ἀραβικὸν Ἀδιαβηνικὸν ἀρχιερέα μέγιστον δημαρχικῆς ἐξουσίας τὸ γ αὐτοκράτορα τὸ ζ ὕπατον τὸ β ἀνθύπατον ἡ βουλὴ καὶ ὁ δῆμος ὁ Ἀπολλωνιατῶν τῶν ἐν Πόντῳ
/text/168430?location=941&patt=&bookid=185&offset=587&count=8&bookid=185&location=941,IGBulg I²,397,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 397,NA,NA,4,"1


","[ἀγαθῇ τύχῃ].
[Αὐτοκράτορι Καίσαρι — — — — — — — — — — Σ]εβαστῷ
[— — — — — — — — — — — — — — δημαρχικῆς] ἐξουσίας
[τὸ — — — — — — — — — — — — — — — — εὐτυχ]ῶ̣ς {²⁷[ἡ βουλὴ καὶ ὁ δῆμ]ο̣ς}²⁷.",Apollonia (Sozopol),NA,NA,NA,NA,NA,NA,NA, εβαστῷ ἐξουσίας ῶς,ἀγαθῇ τύχῃ Αὐτοκράτορι Καίσαρι Σεβαστῷ δημαρχικῆς ἐξουσίας τὸ ἡ βουλὴ καὶ ὁ δῆμος
/text/168431?location=941&patt=&bookid=185&offset=587&count=8&bookid=185&location=941,IGBulg I²,398,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 398,NA,NA,2,"1
","Γῆς Χθονί[ης]
μέγαρο[ν].",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,cf. IGBulg V 5139,NA,NA,Γῆς Χθονί μέγαρο,Γῆς Χθονίης μέγαρον
/text/168432?location=941&patt=&bookid=185&offset=587&count=8&bookid=185&location=941,IGBulg I²,399,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 399,NA,NA,15,"1



5




10




15","[Ἀπόλλ]ωνι Ἰητρ[ῶι]
[ὑπὲρ τῆ]ς Ροιμ[η]-
[ταλκου] βασι[λέ]-
[ως Κοτ]υος κα[ὶ]
[βασιλ]έως Ρο[ι]-
[μητα]λκου υἱ[ω]-
[νοῦ κ]αὶ Πυθο[δω]-
[ρίδος β]ασιλέω[ς]
[Ροιμητ]αλκου,
[βασιλέ]ως Πολ[έ]-
[μωνος δ]ὲ θυγατ[ρι]-
[δῆς ὑγ]ίας καὶ σ[ω]-
[τηρία]ς εὐξάμ[ε]-
[νος Λ]ούκιος {²⁷[Μ]ούκιος}²⁷ #⁷
[․․․․ Ζ]ήνων.",Apollonia (Sozopol),NA,NA,after 19 AD,after 19 AD,cf. IGBulg V 5140,NA,NA,ωνι Ἰητρ ς Ροιμ βασιυος κα έως Ρολκου υἱαὶ Πυθοασιλέω αλκου ως Πολὲ θυγατίας καὶ σς εὐξάμούκιος ήνων,Ἀπόλλωνι Ἰητρῶι ὑπὲρ τῆς Ροιμηταλκου βασιλέως Κοτυος καὶ βασιλέως Ροιμηταλκου υἱωνοῦ καὶ Πυθοδωρίδος βασιλέως Ροιμηταλκου βασιλέως Πολέμωνος δὲ θυγατριδῆς ὑγίας καὶ σωτηρίας εὐξάμενος Μούκιος Ζήνων
/text/168433?location=941&patt=&bookid=185&offset=587&count=8&bookid=185&location=941,IGBulg I²,400,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 400,NA,NA,5,"1



5","Μητοκος Ταρουλου φύσι δὲ
Δέκμου κτίσας τὴν πόλιν
μετὰ τὴν ἔκπτωσιν καὶ ἐ-
πισσκευάσας {²⁶ἐπισκευάσας}²⁶ τὸ τρίπυλον
καὶ τὴν βᾶριν Ἀπόλλωνι Ἰητρ[ῷ].",Apollonia (Sozopol),NA,NA,1st/2nd c. AD,1st/2nd c. AD,cf. IGBulg V 5141,NA,NA,Μητοκος Ταρουλου φύσι δὲ Δέκμου κτίσας τὴν πόλιν μετὰ τὴν ἔκπτωσιν καὶ ἐπισσκευάσας τὸ τρίπυλον καὶ τὴν βᾶριν Ἀπόλλωνι Ἰητρ,Μητοκος Ταρουλου φύσι δὲ Δέκμου κτίσας τὴν πόλιν μετὰ τὴν ἔκπτωσιν καὶ ἐπισκευάσας τὸ τρίπυλον καὶ τὴν βᾶριν Ἀπόλλωνι Ἰητρῷ
/text/168434?location=941&patt=&bookid=185&offset=587&count=8&bookid=185&location=941,IGBulg I²,401,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 401,NA,NA,23,"
1



5




10




15




20

","[— — — — — — — — — — — — — — — — — — —]
[․․․․․] Καρνεάδης Ἡρα[— — — — — — — — —]
[․․․․]δ{ο}ώρου {²⁶[— —]δώρου}²⁶ λικναφόρος [— — —]
[․․․․]ΔΟΝΟϹΟΡΟ βουκόλος, ΦΑ[— — — — —]
ἔκδικος, Ποσειδώνις Ἑστιαί[ου — — — — — —]
ΝΙΚΗΦΟϹ, Ἀλέξανδρος Ἀρισταινέτου
κρατηρία<ρχ>ος, Τέρτιος ΧΡΙΣΣΟΥ ἀρχιμύσ[της],
Ἑρμόδωρος ΕΛΟϹΟΥ, Διονύ[σις] Κασίου,
Πολύξενος καὶ ΠΙΑΡΑΝ[— —]ΙΩΝ οἱ Ἀπολλω-
νίου, Δημήτρις Προτείμου, [Ἡρα]κλείδης
Παπᾶ, Κοδρᾶτος Ἡροφί<λ>ου, Ἀλέξαν-
δρος, Ἀσκληπιόδοτος Τελε<σ>φόρου, Φιλό-
τειμος [— ? —], [Κ]άρπος Ἀλεξάνδρου, Διονυσό-
[δω]ρος <Ἡρ>ακ<λ>είδου, Ὀνήσιμος Πω<λί>ωνος, Τα-
τος(?) Γάιος Νεάνδρου, Ἔξοχ[ο]ς Ἑρμαφί-
λου, Ζώπυρος Ἑρμοῦ, <Π>εῖος Ἁρποκράτου γάλ-
<λ>αροι, Χ<ρή>στη Σατύρου ἀρχιβασσάρα, Βακ<χ>-
ὶς Μύρωνος κισταφόρος, Τρηστίσσιμος Τελε<σ>-
φόρου, Ἀπολλώνις Ἀρτεμιδώρου, Λουκίσαν-
δρος Ἀπολλωνίου, Τηλέμαχος Πασ[— —, ὁ δεῖνα]
[Ἄν]δρωνος, ΓΕΝΕΜΗϹ Ἡροφίλου, Σωζομενὸς
ΙΩΥϹΧ, Ἀ<π>ελλῆς <καὶ> Κορνοῦτος οἱ Κορνούτου
[— — — — — — — — — ? — — — — — — — — — —]",Apollonia (Sozopol),NA,NA,cf. IGBulg V 5141(2),NA,NA,NA,NA, Καρνεάδης Ἡρα δοώρου λικναφόρος ΔΟΝΟϹΟΡΟ βουκόλος ΦΑ ἔκδικος Ποσειδώνις Ἑστιαί ΝΙΚΗΦΟϹ Ἀλέξανδρος Ἀρισταινέτου κρατηρίαος Τέρτιος ΧΡΙΣΣΟΥ ἀρχιμύσ Ἑρμόδωρος ΕΛΟϹΟΥ Διονύ Κασίου Πολύξενος καὶ ΠΙΑΡΑΝΙΩΝ οἱ Ἀπολλωνίου Δημήτρις Προτείμου κλείδης Παπᾶ Κοδρᾶτος Ἡροφίου Ἀλέξανδρος Ἀσκληπιόδοτος Τελεφόρου Φιλότειμος άρπος Ἀλεξάνδρου Διονυσόρος ακείδου Ὀνήσιμος Πωωνος Τατος Γάιος Νεάνδρου Ἔξοχς Ἑρμαφίλου Ζώπυρος Ἑρμοῦ εῖος Ἁρποκράτου γάλαροι Χστη Σατύρου ἀρχιβασσάρα Βακὶς Μύρωνος κισταφόρος Τρηστίσσιμος Τελεφόρου Ἀπολλώνις Ἀρτεμιδώρου Λουκίσανδρος Ἀπολλωνίου Τηλέμαχος Πασ δρωνος ΓΕΝΕΜΗϹ Ἡροφίλου Σωζομενὸς ΙΩΥϹΧ Ἀελλῆς Κορνοῦτος οἱ Κορνούτου, Καρνεάδης δώρου λικναφόρος ΔΟΝΟϹΟΡΟ βουκόλος ΦΑ ἔκδικος Ποσειδώνις Ἑστιαίου ΝΙΚΗΦΟϹ Ἀλέξανδρος Ἀρισταινέτου κρατηρίαρχος Τέρτιος ΧΡΙΣΣΟΥ ἀρχιμύστης Ἑρμόδωρος ΕΛΟϹΟΥ Διονύσις Κασίου Πολύξενος καὶ ΠΙΑΡΑΝΙΩΝ οἱ Ἀπολλωνίου Δημήτρις Προτείμου Ἡρακλείδης Παπᾶ Κοδρᾶτος Ἡροφίλου Ἀλέξανδρος Ἀσκληπιόδοτος Τελεσφόρου Φιλότειμος Κάρπος Ἀλεξάνδρου Διονυσόδωρος Ἡρακλείδου Ὀνήσιμος Πωλίωνος Τατος Γάιος Νεάνδρου Ἔξοχος Ἑρμαφίλου Ζώπυρος Ἑρμοῦ Πεῖος Ἁρποκράτου γάλλαροι Χρήστη Σατύρου ἀρχιβασσάρα Βακχὶς Μύρωνος κισταφόρος Τρηστίσσιμος Τελεσφόρου Ἀπολλώνις Ἀρτεμιδώρου Λουκίσανδρος Ἀπολλωνίου Τηλέμαχος Πασ ὁ δεῖνα Ἄνδρωνος ΓΕΝΕΜΗϹ Ἡροφίλου Σωζομενὸς ΙΩΥϹΧ Ἀπελλῆς καὶ Κορνοῦτος οἱ Κορνούτου
/text/168435?location=941&patt=&bookid=185&offset=587&count=8&bookid=185&location=941,IGBulg I²,402,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 402,NA,NA,9,"1



5



","Λεο̣ντ̣ὼι {²⁶Λεοντὼ}²⁶
Ἀπολλωνίου
στρατηγοῦ σύμ-
βιος, Αυλουζενε-
ος δὲ θυγάτηρ
Διὶ πατρίωι εὐξα-
μένη καὶ ἐπιτυ-
χοῦσα χαριστή-
ριον.",Apollonia (Sozopol),NA,NA,after 19 AD,after 19 AD,cf. IGBulg 5142; 5011; 5928,NA,NA,Λεοντὼι Ἀπολλωνίου στρατηγοῦ σύμβιος Αυλουζενεος δὲ θυγάτηρ Διὶ πατρίωι εὐξαμένη καὶ ἐπιτυχοῦσα χαριστήριον,Λεοντὼι Λεοντὼ Ἀπολλωνίου στρατηγοῦ σύμβιος Αυλουζενεος δὲ θυγάτηρ Διὶ πατρίωι εὐξαμένη καὶ ἐπιτυχοῦσα χαριστήριον
/text/168436?location=941&patt=&bookid=185&offset=587&count=8&bookid=185&location=941,IGBulg I²,403,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 403,NA,NA,4,"
1

","[— — — —]
[ἀνέθη]κα
Ἀπόλλωνι
Ἰητρ<ῷ>.",Apollonia (Sozopol),NA,NA,SEG 3.560,NA,NA,NA,NA, κα Ἀπόλλωνι Ἰητρ, ἀνέθηκα Ἀπόλλωνι Ἰητρῷ
/text/168437?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,403(2),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 403(2),NA,NA,1,1,{²See IGBulg I(2) 101.}²,IGBulg I² 101,NA,NA,NA,NA,NA,NA,NA,,
/text/168438?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,403(3),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 403(3),NA,NA,1,1,{²See IGBulg I(2) 331.}²,IGBulg I² 331,NA,NA,NA,NA,NA,NA,NA,,
/text/168439?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,403(4),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 403(4),NA,NA,1,1,"{²See IGBulg III,2 1673.}²","IGBulg III,2 1673",NA,NA,NA,NA,NA,NA,NA,,
/text/168440?location=941&patt=&bookid=185&offset=598&count=2&bookid=185&location=941,IGBulg I²,404,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 404,NA,NA,3,"3
2
1","μνῆμα τό-
δε Ἀσπασίης
Ἐργίνο.",Apollonia (Sozopol),NA,NA,boustr.,6th c. BC,6th c. BC,NA,NA,μνῆμα τόδε Ἀσπασίης Ἐργίνο,μνῆμα τόδε Ἀσπασίης Ἐργίνο
/text/168441?location=941&patt=&bookid=185&offset=598&count=2&bookid=185&location=941,IGBulg I²,405,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 405,NA,NA,4,"1


","[ἐνθάδ’ Ἀ]ν̣αξάνδρο Δ̣ε̣ι̣νῆ-
[ς δ]οκιμώτατος ἀστῶγ / κε-
[ῖμ]αι ἀμώμητο[ς τ]έρμα λα-
[χ]ὼν θανάτο.",Apollonia (Sozopol),NA,NA,early 5th c. BC,early 5th c. BC,SEG 3.562,SEG 15.430 (corr.),cf. IGBulg V 5143,ναξάνδρο Δεινῆοκιμώτατος ἀστῶγ κεαι ἀμώμητοέρμα λαὼν θανάτο,ἐνθάδ’ Ἀναξάνδρο Δεινῆς δοκιμώτατος ἀστῶγ κεῖμαι ἀμώμητος τέρμα λαχὼν θανάτο
/text/168442?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,405(2),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 405(2),NA,NA,2,"1
","Ἐκατώνα[σ]α
Ἠροδώ̣ρ̣ο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Ἐκατώναα Ἠροδώρο,Ἐκατώνασα Ἠροδώρο
/text/168443?location=941&patt=&bookid=185&offset=601&count=4&bookid=185&location=941,IGBulg I²,406,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 406,NA,NA,2,"1
","Π̣άρμις
Μητροδώρο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Πάρμις Μητροδώρο,Πάρμις Μητροδώρο
/text/168444?location=941&patt=&bookid=185&offset=601&count=4&bookid=185&location=941,IGBulg I²,407,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 407,NA,NA,2,"1
","Ἀνθεστήριος
Ἀρτεμιδώρο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Ἀνθεστήριος Ἀρτεμιδώρο,Ἀνθεστήριος Ἀρτεμιδώρο
/text/168445?location=941&patt=&bookid=185&offset=601&count=4&bookid=185&location=941,IGBulg I²,408,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 408,NA,NA,2,"1
","Καλλίας
Κρατίππο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,cf. SEG 52.660 (current loc.),NA,NA,Καλλίας Κρατίππο,Καλλίας Κρατίππο
/text/168446?location=941&patt=&bookid=185&offset=601&count=4&bookid=185&location=941,IGBulg I²,409,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 409,NA,NA,2,"1
","Εἰρηναῖος
Ἀθηναίο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Εἰρηναῖος Ἀθηναίο,Εἰρηναῖος Ἀθηναίο
/text/168447?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,409(2),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 409(2),NA,NA,2,"1
","Βαλαίκων
Ἀρμοδίο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Βαλαίκων Ἀρμοδίο,Βαλαίκων Ἀρμοδίο
/text/168448?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,409(3),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 409(3),NA,NA,2,"1
","Κ̣οί[ρ]ανος
Ἀπολλᾶν.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Κοίανος Ἀπολλᾶν,Κοίρανος Ἀπολλᾶν
/text/168449?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,410,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 410,NA,NA,2,"1
","Ἀρκεσίλεως
Μνησίνο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Ἀρκεσίλεως Μνησίνο,Ἀρκεσίλεως Μνησίνο
/text/168450?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,410(2),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 410(2),NA,NA,2,"1
","Ἠγησίλεως
Ἠγησιδήμο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Ἠγησίλεως Ἠγησιδήμο,Ἠγησίλεως Ἠγησιδήμο
/text/168451?location=941&patt=&bookid=185&offset=609&count=11&bookid=185&location=941,IGBulg I²,411,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 411,NA,NA,3,"1

","Λάμπρη
Τ̣ελεσήνορ|ος
γυνή.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Λάμπρη Τελεσήνορος γυνή,Λάμπρη Τελεσήνορος γυνή
/text/168452?location=941&patt=&bookid=185&offset=609&count=11&bookid=185&location=941,IGBulg I²,412,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 412,NA,NA,1,1,Φιλτάτη Ἀπολλωνίδεω.,Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Φιλτάτη Ἀπολλωνίδεω,Φιλτάτη Ἀπολλωνίδεω
/text/168453?location=941&patt=&bookid=185&offset=609&count=11&bookid=185&location=941,IGBulg I²,413,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 413,NA,NA,2,"1
","Βριθαγ<ό>ρη
Πυθαγόρεω.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Βριθαγρη Πυθαγόρεω,Βριθαγόρη Πυθαγόρεω
/text/168454?location=941&patt=&bookid=185&offset=609&count=11&bookid=185&location=941,IGBulg I²,414,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 414,NA,NA,2,"1
","Μενάλκης
Διοσκορίδεω.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,SEG 3.561,NA,NA,Μενάλκης Διοσκορίδεω,Μενάλκης Διοσκορίδεω
/text/168455?location=941&patt=&bookid=185&offset=609&count=11&bookid=185&location=941,IGBulg I²,415,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 415,NA,NA,3,"1

","Αδα
Ἠφαισ[τ—]
γυνή.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Αδα Ἠφαισ γυνή,Αδα Ἠφαιστ γυνή
/text/168456?location=941&patt=&bookid=185&offset=609&count=11&bookid=185&location=941,IGBulg I²,416,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 416,NA,NA,3,"1

","Ἠρόξενος
Ζωπύρο
Πυγελεός.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Ἠρόξενος Ζωπύρο Πυγελεός,Ἠρόξενος Ζωπύρο Πυγελεός
/text/168457?location=941&patt=&bookid=185&offset=609&count=11&bookid=185&location=941,IGBulg I²,417,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 417,NA,NA,3,"1

","Μητροβίη
Διομάνδρ-
ο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Μητροβίη Διομάνδρο,Μητροβίη Διομάνδρο
/text/168458?location=941&patt=&bookid=185&offset=609&count=11&bookid=185&location=941,IGBulg I²,418,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 418,NA,NA,3,"1

","Σκύλλης τ-
ῆς Ἀρτεμι-
δώρο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Σκύλλης τῆς Ἀρτεμιδώρο,Σκύλλης τῆς Ἀρτεμιδώρο
/text/168459?location=941&patt=&bookid=185&offset=609&count=11&bookid=185&location=941,IGBulg I²,419,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 419,NA,NA,2,"1
","Μεγακλῆς
Μεγακλέος.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Μεγακλῆς Μεγακλέος,Μεγακλῆς Μεγακλέος
/text/168460?location=941&patt=&bookid=185&offset=609&count=11&bookid=185&location=941,IGBulg I²,420,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 420,NA,NA,2,"1
","Πάρμις
Ἀνδρόκλο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Πάρμις Ἀνδρόκλο,Πάρμις Ἀνδρόκλο
/text/168461?location=941&patt=&bookid=185&offset=609&count=11&bookid=185&location=941,IGBulg I²,421,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 421,NA,NA,2,"1
","Ζερκίων
Ἠροδώρο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Ζερκίων Ἠροδώρο,Ζερκίων Ἠροδώρο
/text/168462?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,421(2),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 421(2),NA,NA,2,"1
","Θεόμνηστος
Ἀναξαγόρεω.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,SEG 24.895,NA,NA,Θεόμνηστος Ἀναξαγόρεω,Θεόμνηστος Ἀναξαγόρεω
/text/168463?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,422,"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 422,NA,NA,2,"1
","Ἀλπάλη Ἀν-
θεστηρίο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,NA,NA,NA,Ἀλπάλη Ἀνθεστηρίο,Ἀλπάλη Ἀνθεστηρίο
/text/168464?location=941&patt=&bookid=185&bookid=185&location=941,IGBulg I²,422(2),"Regions
Thrace and the Lower Danube (IG X)
Thrace and Moesia Inferior",IGBulg I² 422(2),NA,NA,2,"1
","Ἀθήναιος
Ἀλπάλεο.",Apollonia (Sozopol),NA,NA,5th/4th c. BC,5th/4th c. BC,SEG 24.894,NA,NA,Ἀθήναιος Ἀλπάλεο,Ἀθήναιος Ἀλπάλεο
